2025-05-30 19:12:02,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem4-1
2025-05-30 19:12:02,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4-2
2025-05-30 19:12:02,715 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-2
2025-05-30 19:12:02,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem4-2
2025-05-30 19:12:02,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from foot-1
2025-05-30 19:12:02,716 INFO  ExportHelperExtension.cs: 1136 - Found 30 in foot-1
2025-05-30 19:12:02,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in foot-1
2025-05-30 19:12:02,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem3-1
2025-05-30 19:12:02,717 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem3-1
2025-05-30 19:12:02,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem3-1
2025-05-30 19:12:02,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2-1
2025-05-30 19:12:02,717 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Assem2-1
2025-05-30 19:12:02,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2-1
2025-05-30 19:12:02,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem5
2025-05-30 19:12:02,718 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Assem5
2025-05-30 19:12:02,718 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in Assem5
2025-05-30 19:12:02,719 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-30 19:12:02,719 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-05-30 19:12:02,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-3
2025-05-30 19:12:02,737 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-3
2025-05-30 19:12:02,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-3
2025-05-30 19:12:02,738 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from foot-2
2025-05-30 19:12:02,738 INFO  ExportHelperExtension.cs: 1136 - Found 30 in foot-2
2025-05-30 19:12:02,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in foot-2
2025-05-30 19:12:02,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-4
2025-05-30 19:12:02,739 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-4
2025-05-30 19:12:02,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-4
2025-05-30 19:12:02,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3-2
2025-05-30 19:12:02,740 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem3-2
2025-05-30 19:12:02,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3-2
2025-05-30 19:12:02,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-1
2025-05-30 19:12:02,740 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-1
2025-05-30 19:12:02,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-1
2025-05-30 19:12:02,741 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-2
2025-05-30 19:12:02,741 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-2
2025-05-30 19:12:02,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-2
2025-05-30 19:12:02,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from foot-1
2025-05-30 19:12:02,742 INFO  ExportHelperExtension.cs: 1136 - Found 30 in foot-1
2025-05-30 19:12:02,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in foot-1
2025-05-30 19:12:02,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3-1
2025-05-30 19:12:02,743 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem3-1
2025-05-30 19:12:02,743 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3-1
2025-05-30 19:12:02,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2-1
2025-05-30 19:12:02,743 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Assem2-1
2025-05-30 19:12:02,744 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2-1
2025-05-30 19:12:02,786 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:12:15,262 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-05-30 19:12:15,268 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
