#{"t_start": 1758004239.7373414, "env_id": "None"}
r,l,t
2594.689193,388,1645.831153
3564.58593,586,1650.205562
3680.978049,578,1654.705771
2950.790409,463,1658.573696
3660.771706,549,1663.126972
37.195783,73,1663.691127
388.344482,116,1664.681355
4034.278598,670,1675.396027
-82.469608,5,1675.438413
161.895063,71,1676.006451
3704.258204,654,1681.402713
4755.835282,887,1688.781117
620.313158,197,1690.510539
3722.98248,591,1696.377935
225.01223,109,1697.351943
737.298395,203,1699.040963
493.381591,127,1700.062283
522.488283,185,1701.610458
4238.945201,643,1707.141178
5953.765656,949,1715.121348
5491.571081,906,1722.133038
111.238905,63,1722.635733
2170.235001,332,1725.262123
149.345579,69,1725.841409
4284.905838,657,1730.95597
4729.967199,879,1737.817318
3854.682314,739,1743.575514
4322.551552,706,1749.102326
1908.933283,271,1751.240302
392.964304,86,1751.888204
1018.175397,191,1753.351638
3050.364844,480,1762.816203
-91.922478,5,1762.870495
1593.046466,269,1765.055882
5371.41089,810,1771.820038
3489.514976,584,1776.649396
383.967566,86,1777.409899
3189.01549,487,1781.475033
2359.230124,370,1784.611073
721.430503,223,1786.538087
4788.065806,784,1793.205684
439.284237,107,1794.076078
46.561026,64,1794.58179
3728.966636,543,1799.197351
1367.088276,208,1800.906168
1755.313937,278,1803.175426
301.214578,106,1804.093125
2354.620092,371,1807.186834
597.580056,149,1808.437753
5297.391338,840,1815.00302
1400.59336,245,1816.902591
4872.136581,775,1822.73802
704.771753,143,1823.829056
715.410951,171,1825.125243
3572.771276,573,1829.514271
3872.146899,596,1833.940849
3084.942835,481,1837.837769
1174.641597,294,1840.417831
162.18427,84,1841.098364
2662.629735,354,1853.791191
-80.0,3,1853.820361
1400.337718,253,1856.08306
840.977187,162,1857.575796
3506.406504,490,1862.013426
2032.143841,359,1864.992176
5166.142084,765,1871.659998
4289.519179,632,1877.032247
5148.483089,874,1884.516219
2435.391053,383,1887.963725
4538.544553,696,1893.093027
460.516896,120,1894.074829
2002.920841,284,1896.627441
6230.419466,1027,1904.9769
4223.11041,696,1910.502509
4225.130193,583,1915.26306
2358.419797,389,1918.727738
1271.139595,210,1920.54027
4170.616343,722,1926.959229
2237.248963,346,1929.859476
233.822106,98,1930.691814
2557.192677,389,1934.173056
510.475676,116,1935.218241
3035.612297,403,1945.207056
-96.384186,8,1945.269546
5593.342858,910,1952.632144
802.925813,203,1954.335504
1852.096159,282,1956.778941
3117.707663,457,1960.817691
2885.482783,545,1965.736507
5718.226419,984,1973.651401
2415.620785,331,1975.971875
3.959373,70,1976.415007
29.21036,81,1976.907918
855.734618,175,1978.084765
4915.04536,870,1983.807219
64.002222,40,1984.084709
1601.52433,261,1985.891368
5013.810223,862,1992.386146
82.273225,62,1992.871075
443.006167,116,1993.737885
574.808951,130,1994.706821
5791.343982,930,2002.019361
975.220127,194,2004.319693
2209.999608,316,2008.448185
2190.344968,342,2012.60106
4710.139409,752,2021.740141
4148.961305,698,2030.402796
979.366704,180,2032.636317
832.680726,179,2034.836423
13.840507,22,2048.178342
-95.0,4,2048.252033
915.600507,182,2050.586534
-69.961151,38,2051.08557
-21.469884,69,2051.991658
-20.597414,38,2052.471104
168.522329,127,2054.103667
157.249102,59,2054.844618
-98.042027,178,2057.053628
253.894733,82,2058.087135
895.247855,215,2060.820311
93.236967,64,2061.637138
415.054921,112,2063.053791
98.72371,63,2063.868416
181.315351,70,2064.753514
3871.411011,538,2071.540555
2529.652858,368,2076.220317
138.845876,82,2077.229908
5649.590328,1025,2090.154004
195.146665,72,2091.070186
191.606958,95,2092.270248
2485.543548,380,2097.158105
170.568083,78,2098.153565
3332.18342,464,2104.036848
3290.369822,500,2110.370448
894.828903,216,2113.086894
439.220508,128,2114.720476
271.527604,99,2116.003752
5401.947028,920,2127.670186
3889.192774,542,2134.53684
3075.633891,517,2141.102678
3318.947454,575,2148.319879
4513.011575,677,2156.731426
65.69362,50,2157.377344
486.719887,129,2159.025615
2966.727666,504,2165.293724
1983.854806,362,2169.854398
1286.109324,241,2172.962713
541.953414,137,2181.378998
-189.278423,17,2181.513189
1083.517831,180,2182.722982
635.552164,166,2183.819648
4619.077026,647,2188.523411
1725.714693,250,2190.617534
4095.693697,753,2196.063328
2854.072377,425,2199.281882
3592.380827,536,2203.892711
5999.967806,948,2211.619326
2488.383039,426,2214.28406
3547.255211,512,2217.915849
3279.676335,491,2222.07894
540.993698,155,2223.626577
1253.50958,223,2226.889054
4020.525125,727,2235.849236
5645.661744,972,2243.598041
373.501477,93,2244.288407
448.095232,100,2245.052774
2176.207652,333,2247.511087
3656.725692,526,2251.303655
2391.01809,385,2254.068231
621.093377,126,2254.949518
2183.605901,336,2257.286012
1619.523184,277,2259.264748
435.083172,112,2260.051105
1909.784995,284,2266.906135
-91.232458,4,2266.938074
4383.852979,618,2271.047941
1745.811614,276,2272.87442
4658.376971,727,2277.494648
482.104167,113,2278.204767
5084.47162,897,2289.052729
6058.709799,1050,2298.98746
1565.149181,316,2301.11941
169.376329,80,2301.684783
4212.509834,644,2306.120298
1570.287394,247,2307.785969
5225.877025,972,2314.724304
3161.698941,521,2318.355913
5999.040726,997,2325.58629
5723.951472,909,2332.193549
1827.7533,253,2334.013354
1256.676103,212,2335.463268
5260.508767,798,2345.059565
1498.506705,253,2348.255916
535.740599,113,2358.72769
-62.929972,11,2358.80142
1384.674025,236,2360.315846
151.621569,62,2360.722076
2909.751154,371,2363.102595
5146.469685,885,2368.815292
3196.317093,499,2372.121315
5881.380799,835,2377.657721
684.445156,151,2378.675481
2017.122133,336,2380.920198
1454.531898,208,2382.36622
1097.844885,205,2383.834188
474.317175,101,2384.561492
92.011995,56,2384.967526
870.764846,154,2386.075835
1627.28371,285,2388.144869
4714.116611,698,2393.26266
6467.97352,963,2400.170577
131.877859,56,2400.653499
805.044461,232,2403.60349
395.963047,172,2405.786643
2446.572305,370,2410.459955
1411.505607,251,2413.588725
4532.72625,693,2422.891102
4262.217423,622,2430.650197
3176.266577,487,2436.822808
2045.513176,327,2440.826889
1833.981509,268,2444.110814
307.143029,100,2445.324401
96.160297,58,2446.054901
1256.530828,308,2466.637563
-86.811372,4,2466.720333
-75.509732,10,2466.872288
5698.973747,916,2478.791209
3012.679398,478,2485.15645
600.687392,134,2486.889973
1488.195957,289,2490.607526
3989.677817,592,2498.513544
944.705268,177,2500.824042
2504.375659,406,2506.126217
3125.832826,456,2511.961495
479.303322,111,2513.411822
3197.005356,444,2519.15229
503.776729,128,2520.845315
2227.074497,373,2525.773225
938.109125,244,2528.987776
896.880087,192,2531.56057
671.941563,170,2533.68597
2647.386992,430,2539.367604
6764.413827,1225,2555.580401
361.969458,95,2556.825734
301.371259,85,2557.910016
4798.127145,757,2567.825098
5069.513728,686,2576.66364
1005.509959,187,2579.109785
1143.099826,205,2581.840045
3729.649257,584,2589.465867
936.645726,195,2592.007011
2071.557463,283,2595.735754
767.906013,144,2604.60223
-110.0,5,2604.648009
1221.185143,205,2605.997629
4762.808433,712,2610.834018
6439.759872,943,2617.525818
747.806201,151,2618.54428
530.978104,148,2619.500313
918.30547,147,2620.489789
5655.58124,925,2626.794709
4829.509647,763,2632.679895
660.830693,158,2633.98054
6597.962039,1153,2642.203864
2717.83311,391,2644.919116
652.596752,163,2646.047962
1387.893548,229,2647.640417
4604.332353,717,2652.854393
517.790518,118,2653.696669
2256.939218,429,2656.736133
4666.979353,711,2662.320193
4846.495332,748,2669.205682
5308.4418,844,2675.33265
2265.278692,340,2683.166758
-116.281591,58,2683.649414
6150.753515,1065,2690.698896
434.221823,100,2691.319012
7068.180208,1143,2698.532889
2497.641636,433,2701.735875
4567.251677,675,2706.854064
5450.459771,806,2713.117672
5671.946384,939,2720.27349
2953.69091,501,2724.135693
6490.112674,1014,2731.862295
1478.886328,221,2733.552638
5749.852463,858,2740.086038
5572.445308,800,2746.1367
5442.699184,824,2752.036696
4121.853668,563,2763.731666
-95.615995,5,2763.786527
3674.080155,555,2767.835701
5912.200127,1004,2775.169917
5449.994732,798,2780.336515
5391.675137,758,2785.45316
523.888671,123,2786.26989
3523.917032,528,2790.220048
5009.224195,789,2796.20334
3343.142898,466,2799.711305
1046.047556,185,2801.10504
2738.663986,427,2804.323192
7203.515093,1128,2812.434599
5237.274327,759,2817.935599
3031.516873,556,2821.858716
5707.633002,837,2828.213316
5699.704939,856,2834.471893
1503.794675,226,2840.937094
-92.631867,5,2840.980821
6231.196581,1121,2848.985571
3617.060708,561,2852.92646
3759.432533,567,2856.86932
2945.927604,480,2860.302237
117.839749,107,2861.051753
372.179877,105,2861.785536
934.276195,198,2863.237966
70.880724,103,2863.97282
7562.897553,1140,2872.284262
3571.052328,544,2876.063871
201.282521,70,2876.526391
213.315679,83,2877.092596
148.271453,63,2877.540461
193.140374,103,2878.287586
4245.441314,544,2882.164896
264.348009,82,2882.782222
7079.064986,1052,2890.650049
6234.01507,926,2897.731205
367.044967,106,2898.543536
4976.814088,690,2903.918458
261.380855,72,2904.494736
4741.461069,734,2910.239177
513.732344,121,2911.198205
2852.495187,423,2921.980664
-88.232948,4,2922.028592
3486.385423,534,2925.908511
7249.339907,1030,2933.407365
3908.892926,593,2937.932817
780.566095,152,2938.994793
6226.983665,979,2945.375984
1554.790073,256,2947.041009
5431.662836,929,2952.961878
5403.697625,812,2958.214169
3872.332006,578,2962.223461
4191.236868,636,2966.742946
1470.774331,278,2968.75774
26.894112,71,2969.240518
220.464213,68,2969.736048
6697.266342,915,2976.135432
5293.032082,808,2982.035556
3504.451495,476,2985.332038
4738.417714,735,2990.393981
910.894193,146,3001.237253
-93.707537,4,3001.273625
-99.663675,15,3001.418814
5150.717201,727,3006.742851
1335.782292,215,3008.352027
181.343202,64,3008.807816
7105.140506,1111,3016.292932
1251.03554,203,3017.649804
7205.461512,1142,3025.325671
2355.069833,367,3027.754041
5131.850838,896,3033.562182
9.170587,62,3033.989499
5394.350578,789,3039.043055
609.119864,151,3039.993534
1461.597941,265,3041.839984
2603.28651,419,3044.809713
5209.089611,891,3051.382916
4570.817528,716,3056.562188
3710.301009,552,3060.682251
5624.100204,755,3066.442567
4313.597527,656,3087.719855
-145.223788,8,3087.785314
2788.89048,418,3091.161143
489.861384,110,3092.066188
3142.601575,454,3095.494984
4198.762353,515,3099.313214
7999.347245,1195,3108.489419
1017.816147,231,3110.149515
3283.798993,444,3113.436982
5486.187337,835,3119.536541
3903.75539,575,3124.052067
7095.767504,1107,3132.626788
5173.035991,771,3138.660169
5076.405883,696,3143.975272
4759.938356,690,3149.245817
5834.955401,854,3155.714847
6411.154048,909,3161.917706
562.034666,188,3171.032929
-125.0,6,3171.102067
-189.29714,172,3172.397102
7463.732106,1176,3180.369149
332.811928,95,3180.982044
281.029768,74,3181.461377
139.697541,61,3181.905698
5187.962326,730,3187.040054
4777.901899,650,3191.884871
485.271044,122,3192.828237
3682.052306,560,3197.029363
5490.367725,821,3202.868687
3159.302912,477,3206.407274
3199.73071,452,3209.776641
219.138043,68,3210.323239
3987.726605,597,3214.804778
5893.617115,883,3221.608629
2786.609416,431,3224.752045
7266.294598,1083,3233.186478
1885.567077,317,3235.903997
6065.707753,923,3243.33534
2072.507972,302,3253.319676
-76.583706,7,3253.37484
3659.990503,555,3257.865454
5668.016265,836,3264.679806
5702.735737,893,3272.074431
2766.586936,433,3275.66872
3606.79895,517,3279.901813
806.438418,148,3281.135994
7007.136807,1088,3290.885737
4287.145132,631,3296.119759
2329.926023,339,3299.027664
4059.750022,569,3304.761953
824.785784,152,3306.213299
4564.412452,565,3310.996023
3371.600362,485,3314.992725
2936.73091,399,3318.199817
6145.124448,1035,3326.214657
1792.239882,280,3328.307143
3734.940336,614,3332.975274
1548.027469,259,3334.932877
1208.429798,195,3351.519437
-110.0,5,3351.603046
106.153337,66,3352.50239
6217.724072,956,3364.584659
3221.328205,535,3369.406922
1013.567878,179,3370.931766
5713.228859,830,3377.984594
1876.752439,430,3381.518606
5809.409385,836,3388.539518
5040.059006,812,3398.345911
2286.315906,366,3401.470675
163.967622,67,3402.082911
163.429718,56,3402.569422
493.608188,109,3403.572766
6800.029987,1067,3414.184198
4448.697521,647,3420.63689
158.716706,72,3421.28057
-34.478079,60,3421.75189
351.913899,112,3422.626037
7923.546246,1159,3432.041127
281.473653,79,3432.658783
6180.501464,911,3440.127039
4372.759063,646,3453.085038
-82.899329,6,3453.13376
18.373062,52,3453.556533
7865.271261,1244,3463.779707
4440.458653,644,3469.186513
380.822083,98,3470.013194
5229.55353,747,3476.295903
3353.475144,480,3480.380679
7536.381356,1295,3491.173969
7713.982333,1081,3500.000507
405.321208,83,3500.70384
4732.695358,758,3506.532705
3554.121614,470,3510.086704
397.506003,104,3510.866876
3015.222758,389,3513.801968
3832.344416,525,3517.718576
6842.072858,1081,3525.682137
262.605223,80,3526.301866
163.139382,60,3526.79633
5168.721796,735,3532.627982
278.399217,68,3543.69777
-146.969109,12,3543.79527
6937.520835,1085,3552.683111
4283.262189,606,3557.895257
118.712037,67,3558.448434
5903.90607,770,3564.97666
6263.243763,1013,3573.291856
1232.005566,231,3575.194826
4419.092356,702,3581.02049
2701.383249,404,3584.322879
1896.698456,302,3586.819558
648.940727,146,3588.037685
1342.691597,218,3589.801821
5459.143128,827,3596.522971
5586.746061,883,3603.849934
4026.21631,547,3608.399071
3253.727156,522,3612.445071
2690.330278,408,3615.570589
4473.096274,561,3619.880006
3137.151474,478,3623.459617
1435.580122,218,3639.238906
-164.295351,9,3639.301687
789.533826,183,3640.745661
4829.286467,707,3646.768687
2649.23467,424,3650.34892
127.374574,109,3651.265839
4930.626317,772,3657.808858
-17.434338,100,3658.624795
401.7651,163,3659.959601
536.200221,139,3661.086874
275.250441,108,3661.975206
402.34945,100,3662.801841
5017.036989,758,3669.117676
5859.332787,787,3675.8814
581.309265,134,3677.006458
1843.521459,322,3679.587334
3759.756046,509,3683.74087
113.788717,44,3684.116984
632.512444,124,3685.167334
6653.430824,971,3692.800538
235.926103,109,3693.719968
594.965154,161,3695.032819
176.604399,107,3695.973878
4065.856139,532,3700.501749
719.157849,165,3701.880716
5586.686215,752,3707.913319
2679.869815,395,3710.861321
2232.953664,299,3713.167429
5992.008421,1003,3720.492498
-25.791119,14,3725.232397
15.36354,64,3725.702502
4088.929399,605,3730.348957
7572.745534,1121,3738.943515
2981.420446,370,3741.697542
2332.53086,358,3744.412987
7787.191543,1127,3753.318416
5580.431572,751,3759.446173
5404.640281,810,3766.118581
7054.228767,1040,3774.733164
3972.945013,577,3779.41292
1908.133538,262,3781.573651
9090.400327,1550,3794.396876
2644.126407,419,3797.944045
4256.421868,605,3803.1819
1790.231341,341,3817.542566
7938.9888,1202,3827.324851
1388.669827,239,3829.281409
7912.550662,1148,3838.690055
2664.388207,466,3842.492371
3456.799182,535,3846.833622
437.963073,100,3847.666718
4621.981556,662,3852.960278
4842.813132,665,3858.140024
8208.495915,1318,3869.193321
2515.131411,383,3872.539524
391.916063,87,3873.318308
6817.367618,967,3881.602892
6668.902573,1063,3891.135415
4770.191455,696,3897.245346
192.204301,79,3897.960331
224.101059,87,3898.713791
1651.049188,303,3908.430921
-67.726122,44,3908.798274
-57.240027,29,3909.040514
133.436366,72,3909.651012
-137.245247,73,3910.266348
5865.267933,1010,3919.265394
7553.466705,1008,3927.478267
1694.057154,265,3929.515203
75.597933,48,3929.911342
5875.083744,822,3936.304892
1089.45402,189,3937.813241
6791.765145,923,3944.923853
5.507909,65,3945.401033
263.757909,78,3946.012793
7919.545307,1204,3955.393097
215.848965,85,3956.098598
6263.107073,889,3963.121778
5697.327608,854,3969.896145
3101.827923,391,3973.07746
6174.516436,901,3980.651954
7172.581751,1050,4005.682735
313.941151,92,4006.453991
26.353356,60,4006.932254
4509.241284,550,4011.392725
6294.803493,896,4018.690897
6093.304646,848,4025.638669
1572.709743,251,4027.641333
5495.450859,747,4033.802217
5449.646702,686,4038.836624
7112.819533,961,4045.928173
4543.501673,663,4050.83049
7030.784091,1126,4059.824952
2588.79493,376,4062.748018
2448.773494,330,4065.438676
5957.719381,756,4071.472072
3025.676441,444,4075.145001
7580.1334,1084,4083.8693
654.778048,130,4093.740903
-55.281419,11,4093.832694
-35.148485,28,4094.070656
16.620295,31,4094.325115
5624.910992,761,4100.89212
3866.040976,585,4106.323153
93.110729,64,4106.845986
890.440459,169,4108.255623
1787.010814,270,4110.582683
7961.830011,1147,4119.856326
2236.882158,336,4122.407508
2137.781028,333,4124.971445
3992.377689,624,4129.855895
288.847479,77,4130.458276
5585.155841,767,4136.897163
6926.910675,1021,4145.340254
6765.949264,993,4153.574614
7003.46851,911,4161.101535
1738.003981,293,4163.546076
1257.551669,201,4165.208499
5469.192671,818,4172.315645
4007.036582,560,4184.784162
-110.243259,6,4184.836906
5193.727602,740,4190.961553
1043.720274,198,4192.60073
303.895718,116,4193.598557
7924.572114,1236,4203.874125
433.501483,137,4205.062421
6557.298662,898,4212.656728
3977.8282,589,4217.582385
6459.604807,931,4225.358303
5837.893741,797,4231.769524
424.335276,99,4232.542944
6047.358502,950,4240.018446
4384.065695,667,4245.246804
3631.476023,510,4249.307443
2335.618419,357,4252.067123
5356.901428,801,4258.403687
-13.195566,18,4258.553256
363.177574,92,4259.266165
6009.256413,858,4281.891371
-211.856426,15,4282.01458
-54.982738,14,4282.10978
3301.959091,477,4285.737514
412.806863,117,4286.672657
5777.295834,792,4293.423475
197.379132,60,4293.94374
6069.8765,876,4301.433771
60.402376,44,4301.823229
211.374659,65,4302.374243
5611.404906,718,4309.198237
